City,Year,Month,Date,Temperature (°C),Total_Consumption_kWh
Ratlam,2021,November,19-11-2021,21.7,3746
Ratlam,2021,November,20-11-2021,22,3566
Ratlam,2021,November,21-11-2021,20.1,3643
Ratlam,2021,November,22-11-2021,19.1,3004
Ratlam,2021,November,23-11-2021,20.9,2729
Ratlam,2021,November,24-11-2021,20.5,3068
Ratlam,2021,November,25-11-2021,21.1,2897
Ratlam,2021,November,26-11-2021,21.9,3298
Ratlam,2021,November,27-11-2021,22.8,3760
Ratlam,2021,November,28-11-2021,22.2,2641
Ratlam,2021,November,29-11-2021,22.8,3602
Ratlam,2021,November,30-11-2021,23.6,2363
Ratlam,2021,December,01-12-2021,18.7,3730
Ratlam,2021,December,02-12-2021,18.9,2390
Ratlam,2021,December,03-12-2021,19.5,3103
Ratlam,2021,December,04-12-2021,19.8,3149
Ratlam,2021,December,05-12-2021,22,2651
Ratlam,2021,December,06-12-2021,21,3561
Ratlam,2021,December,07-12-2021,20.3,3500
Ratlam,2021,December,08-12-2021,19.7,2942
Ratlam,2021,December,09-12-2021,20.3,3190
Ratlam,2021,December,10-12-2021,20.7,2260
Ratlam,2021,December,11-12-2021,19.9,2844
Ratlam,2021,December,12-12-2021,19.2,1905
Ratlam,2021,December,13-12-2021,19.1,2930
Ratlam,2021,December,14-12-2021,18.7,3656
Ratlam,2021,December,15-12-2021,18.4,1957
Ratlam,2021,December,16-12-2021,18,3026
Ratlam,2021,December,17-12-2021,16.5,2916
Ratlam,2021,December,18-12-2021,15.9,3351
Ratlam,2021,December,19-12-2021,16.3,3404
Ratlam,2021,December,20-12-2021,14.7,3079
Ratlam,2021,December,21-12-2021,15.7,2905
Ratlam,2021,December,22-12-2021,16.4,2998
Ratlam,2021,December,23-12-2021,14.9,2374
Ratlam,2021,December,24-12-2021,15.7,2349
Ratlam,2021,December,25-12-2021,15.2,2736
Ratlam,2021,December,26-12-2021,15.9,2173
Ratlam,2021,December,27-12-2021,15.2,3821
Ratlam,2021,December,28-12-2021,16.3,3221
Ratlam,2021,December,29-12-2021,17.3,2730
Ratlam,2021,December,30-12-2021,17.3,2614
Ratlam,2021,December,31-12-2021,18.2,2547
Ratlam,2022,January,01-01-2022,17,2594
Ratlam,2022,January,02-01-2022,18,2953
Ratlam,2022,January,03-01-2022,17.1,3071
Ratlam,2022,January,04-01-2022,18.8,3336
Ratlam,2022,January,05-01-2022,19.3,3182
Ratlam,2022,January,06-01-2022,19.2,2681
Ratlam,2022,January,07-01-2022,19.6,4029
Ratlam,2022,January,08-01-2022,19.8,2485
Ratlam,2022,January,09-01-2022,18.6,2752
Ratlam,2022,January,10-01-2022,19.6,3518
Ratlam,2022,January,11-01-2022,17.3,2584
Ratlam,2022,January,12-01-2022,17.5,3657
Ratlam,2022,January,13-01-2022,20,2210
Ratlam,2022,January,14-01-2022,16.4,3209
Ratlam,2022,January,15-01-2022,16.8,2538
Ratlam,2022,January,16-01-2022,14.2,3297
Ratlam,2022,January,17-01-2022,15.2,3958
Ratlam,2022,January,18-01-2022,13.3,3222
Ratlam,2022,January,19-01-2022,13.6,3386
Ratlam,2022,January,20-01-2022,12.6,2958
Ratlam,2022,January,21-01-2022,13.9,3517
Ratlam,2022,January,22-01-2022,13.5,3467
Ratlam,2022,January,23-01-2022,12.7,2908
Ratlam,2022,January,24-01-2022,12.7,3587
Ratlam,2022,January,25-01-2022,13.5,2908
Ratlam,2022,January,26-01-2022,13.4,2520
Ratlam,2022,January,27-01-2022,14.1,3549
Ratlam,2022,January,28-01-2022,14,2792
Ratlam,2022,January,29-01-2022,14.2,2966
Ratlam,2022,January,30-01-2022,14,2866
Ratlam,2022,January,31-01-2022,16,3976
Ratlam,2022,February,01-02-2022,19.1,3546
Ratlam,2022,February,02-02-2022,19.9,3415
Ratlam,2022,February,03-02-2022,20.8,2488
Ratlam,2022,February,04-02-2022,21.4,2748
Ratlam,2022,February,05-02-2022,21.9,3064
Ratlam,2022,February,06-02-2022,21.8,3312
Ratlam,2022,February,07-02-2022,21.8,2737
Ratlam,2022,February,08-02-2022,22,2855
Ratlam,2022,February,09-02-2022,22.4,3577
Ratlam,2022,February,10-02-2022,21.9,2149
Ratlam,2022,February,11-02-2022,19,2886
Ratlam,2022,February,12-02-2022,19.9,2775
Ratlam,2022,February,13-02-2022,19.6,2537
Ratlam,2022,February,14-02-2022,19.3,3458
Ratlam,2022,February,15-02-2022,17,2618
Ratlam,2022,February,16-02-2022,17.3,2377
Ratlam,2022,February,17-02-2022,17.4,2179
Ratlam,2022,February,18-02-2022,17.6,3013
Ratlam,2022,February,19-02-2022,16.1,2701
Ratlam,2022,February,20-02-2022,17.1,2640
Ratlam,2022,February,21-02-2022,17.3,2943
Ratlam,2022,February,22-02-2022,15.3,3614
Ratlam,2022,February,23-02-2022,14.9,3595
Ratlam,2022,February,24-02-2022,15.2,2986
Ratlam,2022,February,25-02-2022,17.9,2681
Ratlam,2022,February,26-02-2022,16.7,2620
Ratlam,2022,February,27-02-2022,18.6,3377
Ratlam,2022,February,28-02-2022,20,3570
Ratlam,2022,March,01-03-2022,25.7,4012
Ratlam,2022,March,02-03-2022,26.1,2668
Ratlam,2022,March,03-03-2022,27.6,3105
Ratlam,2022,March,04-03-2022,26.6,3672
Ratlam,2022,March,05-03-2022,28.8,2707
Ratlam,2022,March,06-03-2022,29.6,2501
Ratlam,2022,March,07-03-2022,28.5,2390
Ratlam,2022,March,08-03-2022,27.8,3632
Ratlam,2022,March,09-03-2022,27.4,3189
Ratlam,2022,March,10-03-2022,27.5,3460
Ratlam,2022,March,11-03-2022,28.5,2766
Ratlam,2022,March,12-03-2022,26.4,3411
Ratlam,2022,March,13-03-2022,25.3,2044
Ratlam,2022,March,14-03-2022,26.6,3193
Ratlam,2022,March,15-03-2022,26.2,2978
Ratlam,2022,March,16-03-2022,24.4,2103
Ratlam,2022,March,17-03-2022,25.3,2927
Ratlam,2022,March,18-03-2022,21.9,3474
Ratlam,2022,March,19-03-2022,22.5,2896
Ratlam,2022,March,20-03-2022,23.8,2323
Ratlam,2022,March,21-03-2022,21,2437
Ratlam,2022,March,22-03-2022,22.4,3736
Ratlam,2022,March,23-03-2022,21.5,2967
Ratlam,2022,March,24-03-2022,21.4,2142
Ratlam,2022,March,25-03-2022,22.4,2629
Ratlam,2022,March,26-03-2022,23.1,3684
Ratlam,2022,March,27-03-2022,22.8,2666
Ratlam,2022,March,28-03-2022,21.6,3606
Ratlam,2022,March,29-03-2022,24.3,2449
Ratlam,2022,March,30-03-2022,23.6,3948
Ratlam,2022,March,31-03-2022,24.8,3182
Ratlam,2022,April,01-04-2022,31.6,4451
Ratlam,2022,April,02-04-2022,32.4,3562
Ratlam,2022,April,03-04-2022,32.5,3780
Ratlam,2022,April,04-04-2022,32.3,3917
Ratlam,2022,April,05-04-2022,34.2,4088
Ratlam,2022,April,06-04-2022,34,3987
Ratlam,2022,April,07-04-2022,34.3,3929
Ratlam,2022,April,08-04-2022,34.3,3389
Ratlam,2022,April,09-04-2022,33.1,3434
Ratlam,2022,April,10-04-2022,33.8,3929
Ratlam,2022,April,11-04-2022,34.1,3834
Ratlam,2022,April,12-04-2022,32.7,3947
Ratlam,2022,April,13-04-2022,33.4,3793
Ratlam,2022,April,14-04-2022,30.6,3512
Ratlam,2022,April,15-04-2022,30.6,3359
Ratlam,2022,April,16-04-2022,31.2,4150
Ratlam,2022,April,17-04-2022,29.7,3780
Ratlam,2022,April,18-04-2022,29.9,4359
Ratlam,2022,April,19-04-2022,28.9,3498
Ratlam,2022,April,20-04-2022,28.3,4776
Ratlam,2022,April,21-04-2022,26.1,4446
Ratlam,2022,April,22-04-2022,28.1,4176
Ratlam,2022,April,23-04-2022,27.1,3364
Ratlam,2022,April,24-04-2022,28.8,3268
Ratlam,2022,April,25-04-2022,27.5,3844
Ratlam,2022,April,26-04-2022,29.8,4691
Ratlam,2022,April,27-04-2022,29.3,3769
Ratlam,2022,April,28-04-2022,30,3841
Ratlam,2022,April,29-04-2022,29,3975
Ratlam,2022,April,30-04-2022,31.8,3981
Ratlam,2022,May,01-05-2022,35,3097
Ratlam,2022,May,02-05-2022,36,3454
Ratlam,2022,May,03-05-2022,36.1,4641
Ratlam,2022,May,04-05-2022,36.8,3624
Ratlam,2022,May,05-05-2022,35.9,4222
Ratlam,2022,May,06-05-2022,37.9,3289
Ratlam,2022,May,07-05-2022,38.2,3646
Ratlam,2022,May,08-05-2022,37.7,2307
Ratlam,2022,May,09-05-2022,37.8,3525
Ratlam,2022,May,10-05-2022,37.8,3303
Ratlam,2022,May,11-05-2022,37.1,3484
Ratlam,2022,May,12-05-2022,37.5,4260
Ratlam,2022,May,13-05-2022,36.3,3794
Ratlam,2022,May,14-05-2022,35.7,3355
Ratlam,2022,May,15-05-2022,34.9,2836
Ratlam,2022,May,16-05-2022,33.2,3626
Ratlam,2022,May,17-05-2022,34.4,3679
Ratlam,2022,May,18-05-2022,33.2,3996
Ratlam,2022,May,19-05-2022,32.4,3584
Ratlam,2022,May,20-05-2022,31.4,3160
Ratlam,2022,May,21-05-2022,32.6,4230
Ratlam,2022,May,22-05-2022,33.5,2605
Ratlam,2022,May,23-05-2022,32.3,3385
Ratlam,2022,May,24-05-2022,31.4,3491
Ratlam,2022,May,25-05-2022,32.6,4130
Ratlam,2022,May,26-05-2022,31.8,4069
Ratlam,2022,May,27-05-2022,32.5,4147
Ratlam,2022,May,28-05-2022,33.7,2736
Ratlam,2022,May,29-05-2022,34.3,3701
Ratlam,2022,May,30-05-2022,34.5,3290
Ratlam,2022,May,31-05-2022,34.8,3795
Ratlam,2022,June,01-06-2022,37.9,4084
Ratlam,2022,June,02-06-2022,38.6,3570
Ratlam,2022,June,03-06-2022,37.7,3909
Ratlam,2022,June,04-06-2022,40.3,3967
Ratlam,2022,June,05-06-2022,39.6,3809
Ratlam,2022,June,06-06-2022,39.3,3889
Ratlam,2022,June,07-06-2022,40.9,3909
Ratlam,2022,June,08-06-2022,39.2,3965
Ratlam,2022,June,09-06-2022,39.8,4067
Ratlam,2022,June,10-06-2022,38.6,3956
Ratlam,2022,June,11-06-2022,39.6,3851
Ratlam,2022,June,12-06-2022,39.6,3939
Ratlam,2022,June,13-06-2022,37.9,4569
Ratlam,2022,June,14-06-2022,38.2,4034
Ratlam,2022,June,15-06-2022,37.3,4388
Ratlam,2022,June,16-06-2022,35.6,3020
Ratlam,2022,June,17-06-2022,35.3,4041
Ratlam,2022,June,18-06-2022,35,3590
Ratlam,2022,June,19-06-2022,35.5,3061
Ratlam,2022,June,20-06-2022,33.4,3843
Ratlam,2022,June,21-06-2022,32.4,3259
Ratlam,2022,June,22-06-2022,34.7,3735
Ratlam,2022,June,23-06-2022,33.5,3941
Ratlam,2022,June,24-06-2022,36.2,3431
Ratlam,2022,June,25-06-2022,35.3,3230
Ratlam,2022,June,26-06-2022,34.1,2820
Ratlam,2022,June,27-06-2022,33.7,3402
Ratlam,2022,June,28-06-2022,35.6,4136
Ratlam,2022,June,29-06-2022,35.7,3682
Ratlam,2022,June,30-06-2022,37.1,4425
Ratlam,2022,July,01-07-2022,38,3731
Ratlam,2022,July,02-07-2022,37.4,3710
Ratlam,2022,July,03-07-2022,38.2,3122
Ratlam,2022,July,04-07-2022,38,4349
Ratlam,2022,July,05-07-2022,39.3,4428
Ratlam,2022,July,06-07-2022,38.1,3865
Ratlam,2022,July,07-07-2022,38.9,4333
Ratlam,2022,July,08-07-2022,39.1,3787
Ratlam,2022,July,09-07-2022,39.4,3622
Ratlam,2022,July,10-07-2022,38.5,3273
Ratlam,2022,July,11-07-2022,38.3,3726
Ratlam,2022,July,12-07-2022,38.4,4142
Ratlam,2022,July,13-07-2022,38.1,2898
Ratlam,2022,July,14-07-2022,38.9,3675
Ratlam,2022,July,15-07-2022,36,3932
Ratlam,2022,July,16-07-2022,36,2667
Ratlam,2022,July,17-07-2022,34.1,3638
Ratlam,2022,July,18-07-2022,35,3907
Ratlam,2022,July,19-07-2022,33.9,4669
Ratlam,2022,July,20-07-2022,34.3,4286
Ratlam,2022,July,21-07-2022,33.4,3410
Ratlam,2022,July,22-07-2022,33.7,3581
Ratlam,2022,July,23-07-2022,33.1,2781
Ratlam,2022,July,24-07-2022,32.8,4436
Ratlam,2022,July,25-07-2022,33.2,4457
Ratlam,2022,July,26-07-2022,34.4,4515
Ratlam,2022,July,27-07-2022,33.3,4134
Ratlam,2022,July,28-07-2022,34.6,3558
Ratlam,2022,July,29-07-2022,34.8,4224
Ratlam,2022,July,30-07-2022,36,3941
Ratlam,2022,July,31-07-2022,37.5,3430
Ratlam,2022,August,01-08-2022,36,3879
Ratlam,2022,August,02-08-2022,35.3,3323
Ratlam,2022,August,03-08-2022,38,3709
Ratlam,2022,August,04-08-2022,37.2,3812
Ratlam,2022,August,05-08-2022,38.3,3642
Ratlam,2022,August,06-08-2022,35.4,3787
Ratlam,2022,August,07-08-2022,37.2,3425
Ratlam,2022,August,08-08-2022,37.8,4549
Ratlam,2022,August,09-08-2022,37.5,4320
Ratlam,2022,August,10-08-2022,38.2,3911
Ratlam,2022,August,11-08-2022,37.6,3875
Ratlam,2022,August,12-08-2022,36.6,3347
Ratlam,2022,August,13-08-2022,38.2,3828
Ratlam,2022,August,14-08-2022,37.2,3667
Ratlam,2022,August,15-08-2022,34.8,3533
Ratlam,2022,August,16-08-2022,34.8,4360
Ratlam,2022,August,17-08-2022,33.9,3964
Ratlam,2022,August,18-08-2022,33.1,2920
Ratlam,2022,August,19-08-2022,34,3302
Ratlam,2022,August,20-08-2022,31.9,3550
Ratlam,2022,August,21-08-2022,30.2,3310
Ratlam,2022,August,22-08-2022,31.8,3805
Ratlam,2022,August,23-08-2022,31.1,4382
Ratlam,2022,August,24-08-2022,32.3,3519
Ratlam,2022,August,25-08-2022,32.3,4018
Ratlam,2022,August,26-08-2022,33.5,4137
Ratlam,2022,August,27-08-2022,32.8,4332
Ratlam,2022,August,28-08-2022,34.1,4718
Ratlam,2022,August,29-08-2022,34.2,4427
Ratlam,2022,August,30-08-2022,34.1,4546
Ratlam,2022,August,31-08-2022,35.2,4286
Ratlam,2022,September,01-09-2022,33.8,3569
Ratlam,2022,September,02-09-2022,33.1,4628
Ratlam,2022,September,03-09-2022,32.7,3520
Ratlam,2022,September,04-09-2022,34,3023
Ratlam,2022,September,05-09-2022,35.6,3899
Ratlam,2022,September,06-09-2022,34.4,3437
Ratlam,2022,September,07-09-2022,33.3,4087
Ratlam,2022,September,08-09-2022,37,3600
Ratlam,2022,September,09-09-2022,33.9,3838
Ratlam,2022,September,10-09-2022,34.8,3993
Ratlam,2022,September,11-09-2022,32.9,3664
Ratlam,2022,September,12-09-2022,34.4,4511
Ratlam,2022,September,13-09-2022,33.7,4166
Ratlam,2022,September,14-09-2022,32,4615
Ratlam,2022,September,15-09-2022,32.6,2738
Ratlam,2022,September,16-09-2022,30.5,3436
Ratlam,2022,September,17-09-2022,32.9,2976
Ratlam,2022,September,18-09-2022,29,3407
Ratlam,2022,September,19-09-2022,29.5,4044
Ratlam,2022,September,20-09-2022,29.1,4230
Ratlam,2022,September,21-09-2022,29.3,3787
Ratlam,2022,September,22-09-2022,28.6,4255
Ratlam,2022,September,23-09-2022,28.3,4418
Ratlam,2022,September,24-09-2022,29.5,3817
Ratlam,2022,September,25-09-2022,29.7,3312
Ratlam,2022,September,26-09-2022,28.8,4436
Ratlam,2022,September,27-09-2022,31,4135
Ratlam,2022,September,28-09-2022,31.7,3996
Ratlam,2022,September,29-09-2022,30.3,3966
Ratlam,2022,September,30-09-2022,31.8,4081
Ratlam,2022,October,01-10-2022,29.7,2607
Ratlam,2022,October,02-10-2022,29.8,2718
Ratlam,2022,October,03-10-2022,31,3228
Ratlam,2022,October,04-10-2022,28.9,2507
Ratlam,2022,October,05-10-2022,31.5,3398
Ratlam,2022,October,06-10-2022,30.7,3653
Ratlam,2022,October,07-10-2022,31.5,2435
Ratlam,2022,October,08-10-2022,31.2,2475
Ratlam,2022,October,09-10-2022,31.6,2624
Ratlam,2022,October,10-10-2022,31,2714
Ratlam,2022,October,11-10-2022,30.7,2749
Ratlam,2022,October,12-10-2022,31.5,3484
Ratlam,2022,October,13-10-2022,27.8,3265
Ratlam,2022,October,14-10-2022,29,3208
Ratlam,2022,October,15-10-2022,28.6,2623
Ratlam,2022,October,16-10-2022,27.7,1943
Ratlam,2022,October,17-10-2022,25.2,3114
Ratlam,2022,October,18-10-2022,25.1,2928
Ratlam,2022,October,19-10-2022,26.8,4010
Ratlam,2022,October,20-10-2022,25.5,3237
Ratlam,2022,October,21-10-2022,26.4,2408
Ratlam,2022,October,22-10-2022,25.2,1722
Ratlam,2022,October,23-10-2022,26.2,3144
Ratlam,2022,October,24-10-2022,24.4,2227
Ratlam,2022,October,25-10-2022,25.1,2159
Ratlam,2022,October,26-10-2022,25.5,2748
Ratlam,2022,October,27-10-2022,25.5,2376
Ratlam,2022,October,28-10-2022,26.3,3462
Ratlam,2022,October,29-10-2022,25.4,2727
Ratlam,2022,October,30-10-2022,27,3675
Ratlam,2022,October,31-10-2022,29.2,3199
Ratlam,2022,November,01-11-2022,24.7,2815
Ratlam,2022,November,02-11-2022,23.3,2652
Ratlam,2022,November,03-11-2022,25.1,3313
Ratlam,2022,November,04-11-2022,24.8,2522
Ratlam,2022,November,05-11-2022,25.6,2923
Ratlam,2022,November,06-11-2022,25.2,3028
Ratlam,2022,November,07-11-2022,25.9,3708
Ratlam,2022,November,08-11-2022,27,3171
Ratlam,2022,November,09-11-2022,25.7,2581
Ratlam,2022,November,10-11-2022,26,3067
Ratlam,2022,November,11-11-2022,25.6,3071
Ratlam,2022,November,12-11-2022,24.6,2558
Ratlam,2022,November,13-11-2022,23.5,1371
Ratlam,2022,November,14-11-2022,23.8,3030
Ratlam,2022,November,15-11-2022,23.5,3518
Ratlam,2022,November,16-11-2022,21.3,3071
Ratlam,2022,November,17-11-2022,21.4,3518
Ratlam,2022,November,18-11-2022,20.6,2727
Ratlam,2022,November,19-11-2022,20.4,2366
Ratlam,2022,November,20-11-2022,20.4,3116
Ratlam,2022,November,21-11-2022,20.9,3409
Ratlam,2022,November,22-11-2022,20.8,2524
Ratlam,2022,November,23-11-2022,20.1,2847
Ratlam,2022,November,24-11-2022,19.7,3296
Ratlam,2022,November,25-11-2022,19.4,2723
Ratlam,2022,November,26-11-2022,21.5,2391
Ratlam,2022,November,27-11-2022,23.2,2443
Ratlam,2022,November,28-11-2022,21.8,2684
Ratlam,2022,November,29-11-2022,22.1,3108
Ratlam,2022,November,30-11-2022,23.5,3223
Ratlam,2022,December,01-12-2022,18.5,2262
Ratlam,2022,December,02-12-2022,19,2679
Ratlam,2022,December,03-12-2022,20.2,2967
Ratlam,2022,December,04-12-2022,19.1,3682
Ratlam,2022,December,05-12-2022,20.1,2651
Ratlam,2022,December,06-12-2022,19.8,2726
Ratlam,2022,December,07-12-2022,21.8,3286
Ratlam,2022,December,08-12-2022,21.2,2692
Ratlam,2022,December,09-12-2022,20.7,2883
Ratlam,2022,December,10-12-2022,19.9,3088
Ratlam,2022,December,11-12-2022,20.8,2292
Ratlam,2022,December,12-12-2022,19.5,2573
Ratlam,2022,December,13-12-2022,19.6,2255
Ratlam,2022,December,14-12-2022,19.8,2642
Ratlam,2022,December,15-12-2022,16.7,3388
Ratlam,2022,December,16-12-2022,18.8,2287
Ratlam,2022,December,17-12-2022,16.1,2312
Ratlam,2022,December,18-12-2022,18.6,2934
Ratlam,2022,December,19-12-2022,15.3,3106
Ratlam,2022,December,20-12-2022,15.2,4221
Ratlam,2022,December,21-12-2022,14.5,3156
Ratlam,2022,December,22-12-2022,14.7,3753
Ratlam,2022,December,23-12-2022,15.6,3213
Ratlam,2022,December,24-12-2022,16.7,2593
Ratlam,2022,December,25-12-2022,14.5,2521
Ratlam,2022,December,26-12-2022,15.6,3618
Ratlam,2022,December,27-12-2022,14.3,3772
Ratlam,2022,December,28-12-2022,15.6,2325
Ratlam,2022,December,29-12-2022,16.3,3063
Ratlam,2022,December,30-12-2022,17.7,2729
Ratlam,2022,December,31-12-2022,18.5,2958
Ratlam,2023,January,01-01-2023,16.1,2469
Ratlam,2023,January,02-01-2023,16.7,2546
Ratlam,2023,January,03-01-2023,18.3,3206
Ratlam,2023,January,04-01-2023,20.4,3197
Ratlam,2023,January,05-01-2023,19.5,3281
Ratlam,2023,January,06-01-2023,18.8,2730
Ratlam,2023,January,07-01-2023,18.1,2605
Ratlam,2023,January,08-01-2023,20.1,3759
Ratlam,2023,January,09-01-2023,18.2,3805
Ratlam,2023,January,10-01-2023,17.6,3793
Ratlam,2023,January,11-01-2023,18.5,2690
Ratlam,2023,January,12-01-2023,17.5,2657
Ratlam,2023,January,13-01-2023,17.4,3309
Ratlam,2023,January,14-01-2023,18,2490
Ratlam,2023,January,15-01-2023,17,2375
Ratlam,2023,January,16-01-2023,16.1,3735
Ratlam,2023,January,17-01-2023,14.8,3332
Ratlam,2023,January,18-01-2023,13,3403
Ratlam,2023,January,19-01-2023,13.7,3575
Ratlam,2023,January,20-01-2023,13.1,4214
Ratlam,2023,January,21-01-2023,11.6,3197
Ratlam,2023,January,22-01-2023,13.4,2847
Ratlam,2023,January,23-01-2023,13.7,2429
Ratlam,2023,January,24-01-2023,13.6,4332
Ratlam,2023,January,25-01-2023,12.7,3659
Ratlam,2023,January,26-01-2023,14.5,2769
Ratlam,2023,January,27-01-2023,14.8,3486
Ratlam,2023,January,28-01-2023,14.5,2508
Ratlam,2023,January,29-01-2023,14.3,2993
Ratlam,2023,January,30-01-2023,15.8,2813
Ratlam,2023,January,31-01-2023,15.1,2542
Ratlam,2023,February,01-02-2023,18.1,3268
Ratlam,2023,February,02-02-2023,20,3629
Ratlam,2023,February,03-02-2023,20,1888
Ratlam,2023,February,04-02-2023,21.2,2357
Ratlam,2023,February,05-02-2023,21.9,2202
Ratlam,2023,February,06-02-2023,21.5,3096
Ratlam,2023,February,07-02-2023,22.2,3630
Ratlam,2023,February,08-02-2023,21.7,2497
Ratlam,2023,February,09-02-2023,22.1,3555
Ratlam,2023,February,10-02-2023,21.1,2120
Ratlam,2023,February,11-02-2023,21.1,1609
Ratlam,2023,February,12-02-2023,21,3200
Ratlam,2023,February,13-02-2023,18.5,3260
Ratlam,2023,February,14-02-2023,18.3,2163
Ratlam,2023,February,15-02-2023,16.9,2747
Ratlam,2023,February,16-02-2023,17.6,2708
Ratlam,2023,February,17-02-2023,17.1,3944
Ratlam,2023,February,18-02-2023,15.7,1903
Ratlam,2023,February,19-02-2023,14.9,2952
Ratlam,2023,February,20-02-2023,14.9,2925
Ratlam,2023,February,21-02-2023,15.7,3685
Ratlam,2023,February,22-02-2023,15.1,2903
Ratlam,2023,February,23-02-2023,17.9,2824
Ratlam,2023,February,24-02-2023,16.5,2753
Ratlam,2023,February,25-02-2023,17.3,3507
Ratlam,2023,February,26-02-2023,17.9,2663
Ratlam,2023,February,27-02-2023,17.5,3159
Ratlam,2023,February,28-02-2023,19,3396
Ratlam,2023,March,01-03-2023,25,3175
Ratlam,2023,March,02-03-2023,24.9,2689
Ratlam,2023,March,03-03-2023,27.1,3396
Ratlam,2023,March,04-03-2023,26.9,2563
Ratlam,2023,March,05-03-2023,27.8,3581
Ratlam,2023,March,06-03-2023,29,2714
Ratlam,2023,March,07-03-2023,27.6,3323
Ratlam,2023,March,08-03-2023,28.5,3363
Ratlam,2023,March,09-03-2023,28.2,3175
Ratlam,2023,March,10-03-2023,27.2,2721
Ratlam,2023,March,11-03-2023,27,3369
Ratlam,2023,March,12-03-2023,26.1,2282
Ratlam,2023,March,13-03-2023,25.9,3019
Ratlam,2023,March,14-03-2023,26.4,3014
Ratlam,2023,March,15-03-2023,25.1,3384
Ratlam,2023,March,16-03-2023,24.7,2629
Ratlam,2023,March,17-03-2023,24.5,3702
Ratlam,2023,March,18-03-2023,22.6,2668
Ratlam,2023,March,19-03-2023,23.7,3143
Ratlam,2023,March,20-03-2023,23.5,2780
Ratlam,2023,March,21-03-2023,23.5,2259
Ratlam,2023,March,22-03-2023,20.9,3882
Ratlam,2023,March,23-03-2023,23,3363
Ratlam,2023,March,24-03-2023,23,3409
Ratlam,2023,March,25-03-2023,22.1,3328
Ratlam,2023,March,26-03-2023,22.3,3585
Ratlam,2023,March,27-03-2023,22.3,2748
Ratlam,2023,March,28-03-2023,22,3359
Ratlam,2023,March,29-03-2023,22.9,3173
Ratlam,2023,March,30-03-2023,23.7,2846
Ratlam,2023,March,31-03-2023,25,3656
Ratlam,2023,April,01-04-2023,30.3,4594
Ratlam,2023,April,02-04-2023,32.3,3724
Ratlam,2023,April,03-04-2023,33.1,4074
Ratlam,2023,April,04-04-2023,32.9,3228
Ratlam,2023,April,05-04-2023,33.1,4605
Ratlam,2023,April,06-04-2023,35.3,4107
Ratlam,2023,April,07-04-2023,34.5,3695
Ratlam,2023,April,08-04-2023,34.8,4046
Ratlam,2023,April,09-04-2023,34.2,3843
Ratlam,2023,April,10-04-2023,33.4,3528
Ratlam,2023,April,11-04-2023,33.9,4634
Ratlam,2023,April,12-04-2023,31.1,3567
Ratlam,2023,April,13-04-2023,31.5,3094
Ratlam,2023,April,14-04-2023,31.4,4265
Ratlam,2023,April,15-04-2023,32.3,4021
Ratlam,2023,April,16-04-2023,30,4403
Ratlam,2023,April,17-04-2023,28.6,3705
Ratlam,2023,April,18-04-2023,29.6,4424
Ratlam,2023,April,19-04-2023,29.8,4114
Ratlam,2023,April,20-04-2023,28.7,3119
Ratlam,2023,April,21-04-2023,27.5,3992
Ratlam,2023,April,22-04-2023,27.1,3244
Ratlam,2023,April,23-04-2023,28.7,3409
Ratlam,2023,April,24-04-2023,27.9,4687
Ratlam,2023,April,25-04-2023,28.4,4061
Ratlam,2023,April,26-04-2023,28.7,3535
Ratlam,2023,April,27-04-2023,30,4613
Ratlam,2023,April,28-04-2023,30.1,5170
Ratlam,2023,April,29-04-2023,30,2839
Ratlam,2023,April,30-04-2023,31.2,4814
Ratlam,2023,May,01-05-2023,35,4726
Ratlam,2023,May,02-05-2023,35.5,4049
Ratlam,2023,May,03-05-2023,37.5,4292
Ratlam,2023,May,04-05-2023,36.5,4195
Ratlam,2023,May,05-05-2023,37.6,4252
Ratlam,2023,May,06-05-2023,35.8,3277
Ratlam,2023,May,07-05-2023,37.9,4436
Ratlam,2023,May,08-05-2023,37,4316
Ratlam,2023,May,09-05-2023,39.3,3663
Ratlam,2023,May,10-05-2023,36.3,3049
Ratlam,2023,May,11-05-2023,36.7,4394
Ratlam,2023,May,12-05-2023,37.7,3531
Ratlam,2023,May,13-05-2023,37.8,3559
Ratlam,2023,May,14-05-2023,35.5,2995
Ratlam,2023,May,15-05-2023,34.4,4269
Ratlam,2023,May,16-05-2023,34.8,3417
Ratlam,2023,May,17-05-2023,34.1,3542
Ratlam,2023,May,18-05-2023,31.9,3075
Ratlam,2023,May,19-05-2023,35.2,3874
Ratlam,2023,May,20-05-2023,31.7,3794
Ratlam,2023,May,21-05-2023,31.9,3383
Ratlam,2023,May,22-05-2023,31.4,3764
Ratlam,2023,May,23-05-2023,30.6,2962
Ratlam,2023,May,24-05-2023,32.3,4058
Ratlam,2023,May,25-05-2023,31.5,4904
Ratlam,2023,May,26-05-2023,33.1,3980
Ratlam,2023,May,27-05-2023,32,4375
Ratlam,2023,May,28-05-2023,33.8,2921
Ratlam,2023,May,29-05-2023,33.8,4969
Ratlam,2023,May,30-05-2023,35.4,3401
Ratlam,2023,May,31-05-2023,34.9,4848
Ratlam,2023,June,01-06-2023,37.4,4458
Ratlam,2023,June,02-06-2023,38.2,4043
Ratlam,2023,June,03-06-2023,39.2,3974
Ratlam,2023,June,04-06-2023,39.2,4096
